Executing Genetic Algorithm with parameters: 
capacity = 250000; maxIterations = 75; popSize = 100; pc = 0.7; pm = 0.001; sameFitnessValueAbortPercentage = 0.9; threadPoolSize = 1

iteration,aValue,cValue,cWeight,cContent,bValue,bWeight,bContent
11,419162,502170,247192,BA;EA;OA;QA;RA;SA;UA;VA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;LC;MC;QC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
12,416460,502099,249356,BA;EA;OA;QA;RA;SA;UA;WA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;BC;CC;DC;EC;HC;JC;LC;RC;SC;UC;VC;WC;XC;AD;DD;FD;HD;MD;OD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;XE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
13,405682,503831,246742,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;VD;XD;AE;DE;IE;KE;NE;PE;VE;XE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
14,399799,498193,248221,BA;EA;QA;RA;SA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;LB;OB;QB;BC;CC;DC;EC;HC;JC;LC;RC;SC;UC;VC;WC;XC;AD;BD;DD;FD;HD;MD;OD;VD;WD;XD;AE;BE;DE;GE;LE;QE;RE;SE;UE;VE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
15,441535,505073,247963,BA;EA;JA;OA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
16,430400,507075,249571,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
17,421770,505477,248176,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
18,443201,503240,249071,BA;EA;OA;QA;RA;SA;UA;WA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;DC;EC;HC;JC;LC;NC;QC;TC;WC;AD;CD;DD;FD;HD;MD;OD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;XE;,508094,249852,BA;EA;OA;QA;RA;SA;UA;XA;AB;DB;EB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;HD;MD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
19,426413,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
20,436993,504963,249288,BA;EA;JA;LA;RA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;DC;EC;HC;JC;LC;NC;QC;TC;WC;AD;CD;DD;FD;HD;MD;OD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;XE;,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
21,442430,504963,249288,BA;EA;JA;LA;RA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;DC;EC;HC;JC;LC;NC;QC;TC;WC;AD;CD;DD;FD;HD;MD;OD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;XE;,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
22,443003,504963,249288,BA;EA;JA;LA;RA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;LB;NB;OB;QB;RB;TB;WB;XB;AC;BC;DC;EC;HC;JC;LC;NC;QC;TC;WC;AD;CD;DD;FD;HD;MD;OD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;XE;,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
23,417788,503080,249480,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;OB;QB;TB;BC;CC;DC;EC;HC;JC;LC;NC;QC;SC;TC;VC;WC;AD;CD;DD;FD;HD;MD;OD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;WE;XE;,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
24,435304,505821,248442,EA;IA;KA;RA;TA;UA;WA;XA;AB;GB;JB;NB;OB;PB;QB;BC;CC;DC;EC;HC;JC;KC;LC;MC;QC;TC;UC;VC;WC;XC;AD;DD;FD;GD;LD;OD;TD;UD;XD;AE;BE;DE;EE;JE;KE;QE;RE;SE;UE;VE;,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
25,443846,503235,247881,EA;IA;KA;RA;TA;UA;WA;XA;AB;GB;JB;NB;OB;PB;QB;BC;CC;DC;HC;JC;KC;LC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;LD;OD;TD;UD;XD;AE;BE;DE;EE;JE;KE;QE;RE;SE;UE;VE;,508732,249244,BA;CA;EA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;IB;OB;QB;WB;XB;AC;BC;GC;HC;JC;KC;LC;MC;SC;TC;UC;VC;WC;XC;AD;BD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;DE;IE;KE;NE;PE;VE;XE;
26,420591,509877,249498,AA;DA;JA;LA;OA;RA;TA;UA;WA;XA;AB;GB;JB;NB;OB;PB;QB;BC;CC;DC;EC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;LD;OD;TD;UD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;,509877,249498,AA;DA;JA;LA;OA;RA;TA;UA;WA;XA;AB;GB;JB;NB;OB;PB;QB;BC;CC;DC;EC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;LD;OD;TD;UD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
27,426747,502758,248889,AA;FA;JA;LA;NA;RA;TA;VA;WA;XA;BB;CB;DB;EB;GB;HB;OB;QB;BC;CC;DC;EC;HC;JC;LC;NC;QC;TC;WC;AD;CD;DD;GD;HD;LD;OD;PD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;XE;,509877,249498,AA;DA;JA;LA;OA;RA;TA;UA;WA;XA;AB;GB;JB;NB;OB;PB;QB;BC;CC;DC;EC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;LD;OD;TD;UD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
28,426596,504839,247767,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;JC;LC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;LD;OD;QD;RD;TD;XD;AE;EE;JE;KE;NE;PE;VE;XE;,509877,249498,AA;DA;JA;LA;OA;RA;TA;UA;WA;XA;AB;GB;JB;NB;OB;PB;QB;BC;CC;DC;EC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;LD;OD;TD;UD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
29,425797,499866,247661,FA;GA;JA;LA;NA;RA;TA;VA;WA;XA;BB;CB;DB;EB;GB;HB;OB;QB;BC;CC;DC;EC;HC;JC;LC;NC;QC;TC;WC;AD;CD;DD;GD;HD;LD;OD;PD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;WE;XE;,509877,249498,AA;DA;JA;LA;OA;RA;TA;UA;WA;XA;AB;GB;JB;NB;OB;PB;QB;BC;CC;DC;EC;HC;JC;KC;LC;MC;SC;TC;VC;AD;BD;DD;FD;LD;OD;TD;UD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
30,425923,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
31,425201,502981,248227,AA;DA;EA;JA;LA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;OB;QB;BC;CC;DC;EC;HC;JC;LC;NC;QC;TC;WC;AD;CD;DD;GD;HD;LD;OD;PD;TD;UD;VD;WD;AE;EE;JE;KE;NE;PE;VE;WE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
32,424846,503149,248141,AA;DA;JA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;JB;NB;OB;PB;RB;AC;BC;CC;DC;EC;HC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;KD;MD;OD;TD;UD;VD;WD;EE;JE;LE;OE;SE;WE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
33,422772,504019,249610,FA;GA;JA;LA;NA;RA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;JB;NB;OB;PB;RB;AC;BC;CC;DC;EC;HC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;KD;MD;OD;TD;UD;VD;WD;EE;JE;LE;OE;SE;WE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
34,425085,508107,249291,BA;FA;IA;KA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;JC;LC;RC;SC;TC;VC;AD;DD;FD;GD;LD;OD;TD;UD;AE;DE;EE;IE;KE;NE;PE;VE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
35,429290,504587,249351,EA;FA;IA;KA;RA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;JC;LC;RC;SC;TC;VC;AD;DD;FD;GD;LD;OD;TD;UD;XD;AE;DE;HE;IE;KE;NE;SE;VE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
36,433283,503073,246762,DA;FA;IA;KA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;JB;NB;OB;RB;XB;AC;BC;EC;FC;HC;IC;JC;LC;MC;QC;SC;TC;VC;AD;BD;DD;FD;GD;LD;OD;PD;TD;UD;VD;WD;BE;DE;EE;GE;LE;OE;SE;WE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
37,420832,502040,247300,EA;OA;PA;QA;RA;SA;UA;WA;AB;DB;EB;FB;GB;HB;KB;LB;MB;QB;AC;DC;FC;HC;IC;JC;LC;MC;QC;SC;TC;VC;AD;BD;DD;FD;GD;LD;OD;PD;TD;UD;VD;WD;BE;DE;EE;GE;LE;OE;SE;WE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
38,439975,504403,248942,OA;PA;QA;RA;SA;UA;WA;XA;AB;DB;EB;FB;GB;JB;NB;OB;RB;AC;CC;DC;FC;HC;JC;LC;MC;QC;SC;TC;VC;AD;BD;DD;FD;GD;LD;OD;PD;TD;UD;VD;WD;BE;DE;EE;GE;JE;LE;OE;SE;WE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
39,436250,489771,242527,BA;CA;EA;GA;JA;OA;RA;TA;UA;WA;AB;CB;GB;KB;LB;MB;QB;AC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;RD;TD;XD;AE;DE;EE;IE;KE;NE;PE;UE;VE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
40,441234,504223,248645,EA;FA;IA;JA;NA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;OB;QB;AC;BC;CC;DC;EC;HC;JC;LC;QC;SC;TC;VC;AD;BD;DD;FD;GD;LD;OD;PD;TD;UD;VD;WD;BE;DE;EE;GE;LE;NE;PE;UE;VE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
41,441412,504223,248645,EA;FA;IA;JA;NA;OA;UA;VA;WA;XA;AB;DB;EB;FB;GB;HB;OB;QB;AC;BC;CC;DC;EC;HC;JC;LC;QC;SC;TC;VC;AD;BD;DD;FD;GD;LD;OD;PD;TD;UD;VD;WD;BE;DE;EE;GE;LE;NE;PE;UE;VE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
42,438791,499258,247387,EA;OA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;BC;CC;DC;EC;HC;JC;LC;NC;QC;SC;TC;VC;AD;BD;DD;FD;GD;LD;MD;OD;TD;XD;AE;DE;EE;JE;LE;NE;OE;RE;SE;VE;XE;,510892,249866,BA;EA;OA;PA;QA;RA;SA;UA;WA;XA;AB;GB;JB;NB;OB;PB;RB;XB;AC;BC;CC;DC;FC;HC;IC;JC;RC;SC;UC;VC;WC;XC;AD;DD;FD;GD;MD;OD;TD;XD;AE;DE;EE;IE;KE;NE;PE;VE;XE;
