Executing Genetic Algorithm with parameters: 
capacity = 250000; maxIterations = 75; popSize = 100; pc = 0.7; pm = 0.001; sameFitnessValueAbortPercentage = 0.9; threadPoolSize = 8

iteration,aValue,cValue,cWeight,cContent,bValue,bWeight,bContent
12,444064,504675,248397,AA;EA;FA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
13,451457,508620,249883,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
14,458994,508620,249883,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
15,448067,508620,249883,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
16,425232,508620,249883,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
17,455408,508620,249883,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
18,436171,508620,249883,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
19,442318,508620,249883,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
20,441079,505266,248892,AA;EA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;KB;LB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;IC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
21,447216,506944,249798,FA;HA;IA;LA;MA;OA;QA;RA;UA;WA;AB;BB;DB;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;FC;GC;KC;LC;MC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;UD;VD;WD;XD;FE;PE;RE;SE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
22,435237,506170,249168,AA;EA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;KB;LB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;AD;BD;ED;FD;ID;PD;QD;TD;WD;EE;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
23,438567,503701,249168,AA;EA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;KB;LB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;AD;BD;ED;FD;ID;PD;QD;TD;WD;EE;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
24,437461,505386,248817,BA;DA;FA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
25,444712,508330,247731,AA;EA;GA;IA;JA;KA;OA;QA;WA;XA;AB;DB;EB;GB;JB;KB;LB;QB;SB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;UD;VD;WD;XD;FE;PE;RE;SE;TE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
26,461474,508355,248125,BA;DA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;MB;NB;QB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
27,451853,510920,249435,AA;EA;GA;IA;JA;KA;NA;OA;QA;SA;TA;WA;XA;AB;DB;GB;JB;KB;LB;QB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
28,447076,508355,248125,BA;DA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;MB;NB;QB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
29,446252,508355,248125,BA;DA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;MB;NB;QB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
30,461863,506991,249441,FA;HA;IA;MA;OA;QA;RA;UA;WA;AB;BB;DB;FB;GB;IB;JB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
31,428833,507498,249696,AA;EA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;JB;KB;LB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
32,461184,504798,249434,BA;DA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;LC;MC;SC;WC;BD;ED;FD;ID;PD;QD;TD;UD;VD;WD;XD;FE;GE;HE;PE;RE;SE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
33,429508,505242,246672,AA;EA;GA;IA;JA;KA;OA;QA;VA;WA;XA;AB;DB;GB;JB;KB;LB;MB;NB;QB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
34,452439,504533,249726,AA;EA;HA;IA;LA;MA;OA;QA;RA;UA;WA;AB;BB;DB;FB;GB;IB;LB;MB;OB;QB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
35,447311,503008,246659,AA;EA;GA;IA;JA;KA;NA;OA;QA;WA;XA;FB;GB;HB;KB;LB;MB;OB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;KC;LC;MC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
36,437878,505295,246232,BA;DA;GA;IA;KA;QA;VA;WA;XA;AB;DB;GB;JB;KB;LB;MB;NB;QB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;GE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
37,451318,505714,249563,AA;FA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;GB;HB;JB;KB;MB;NB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;CE;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
38,435689,505224,248834,AA;EA;GA;IA;JA;KA;NA;OA;QA;SA;TA;UA;XA;FB;HB;KB;LB;QB;SB;VB;WB;XB;BC;CC;DC;EC;FC;GC;MC;NC;PC;SC;WC;BD;ED;FD;HD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
39,442322,507404,248499,AA;EA;GA;IA;JA;KA;NA;OA;QA;UA;WA;AB;BB;DB;FB;GB;IB;KB;LB;SB;VB;WB;XB;BC;CC;DC;EC;GC;HC;MC;NC;QC;WC;BD;DD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
40,432320,505141,248227,AA;EA;GA;IA;JA;KA;NA;OA;QA;WA;XA;FB;GB;HB;KB;LB;MB;OB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;KC;LC;MC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;LE;PE;RE;SE;TE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
41,437846,505866,249182,AA;EA;GA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;LB;MB;OB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;KC;LC;MC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;LE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
42,449780,506156,247432,AA;EA;GA;IA;JA;KA;NA;OA;QA;WA;XA;FB;GB;HB;KB;LB;QB;RB;WB;XB;BC;CC;DC;EC;GC;HC;KC;LC;MC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;VD;WD;FE;HE;KE;PE;RE;SE;TE;WE;XE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
43,430327,503358,247284,AA;EA;GA;IA;JA;KA;NA;SA;UA;WA;XA;AB;BB;FB;GB;HB;KB;LB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;KC;LC;MC;PC;SC;WC;BD;ED;FD;ID;PD;QD;TD;WD;FE;HE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
44,424440,505211,248072,AA;EA;GA;IA;JA;KA;NA;OA;QA;WA;XA;FB;GB;HB;KB;LB;MB;RB;VB;WB;XB;BC;CC;DC;EC;GC;HC;LC;MC;PC;WC;AD;DD;ED;HD;JD;MD;OD;PD;QD;TD;WD;FE;HE;JE;PE;RE;UE;WE;,511154,249058,BA;GA;IA;KA;OA;QA;WA;XA;AB;DB;GB;JB;KB;LB;QB;UB;VB;WB;FC;GC;KC;LC;MC;PC;SC;VC;DD;GD;HD;KD;ND;PD;QD;SD;TD;CE;DE;EE;FE;IE;ME;PE;QE;SE;UE;VE;WE;XE;
